,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1
4494,0,0,39,2,2,1.0,2,3.0,5
4495,1,1,62,2,0,0.0,2,3.0,5
4496,0,1,37,0,6,13.0,0,3.0,5
4497,0,0,26,2,6,9.0,2,1.0,1
4498,1,0,27,2,0,9.0,2,2.0,2
4499,1,0,29,2,5,1.0,2,4.0,1
4500,0,0,31,2,3,1.0,2,1.0,5
4501,1,1,40,2,3,9.0,0,5.0,5
4502,1,1,56,2,3,0.0,2,2.0,2
4503,0,1,45,2,0,1.0,1,5.0,5
4504,0,0,40,2,3,5.0,2,1.0,2
4505,1,0,30,2,5,9.0,2,3.0,5
4506,0,1,39,2,5,8.0,1,2.0,0
4507,0,1,65,0,7,0.0,1,9.0,3
4508,1,0,40,2,0,0.0,2,1.0,5
4509,1,1,36,0,2,0.0,0,1.0,2
4510,0,0,18,0,5,3.0,2,4.0,3
4511,1,1,73,2,4,1.0,1,2.0,5
4512,0,1,67,0,2,0.0,0,4.0,3
4513,0,1,50,2,0,1.0,0,3.0,5
4514,1,1,38,2,0,4.0,0,3.0,5
4515,1,0,18,0,5,0.0,2,5.0,5
4516,1,0,19,0,9,9.0,2,4.0,3
4517,1,0,19,0,5,0.0,2,4.0,3
4518,0,1,39,2,0,9.0,2,1.0,3
4519,0,0,26,0,2,5.0,2,2.0,5
4520,1,1,58,2,0,7.0,2,2.0,5
4521,0,0,28,2,0,1.0,2,2.0,5
4522,0,1,53,2,0,1.0,0,2.0,6
4523,1,0,18,0,1,4.0,2,2.0,5
4524,1,1,49,2,3,7.0,0,4.0,5
4525,1,0,20,0,1,0.0,2,4.0,5
4526,1,1,55,2,0,2.0,2,2.0,5
4527,0,0,32,2,2,0.0,2,3.0,5
4528,1,0,27,0,5,10.0,2,4.0,5
4529,1,1,72,2,4,1.0,1,5.0,5
4530,0,0,59,2,0,1.0,2,1.0,5
4531,0,1,35,2,0,0.0,2,3.0,5
4532,0,0,32,2,2,9.0,2,1.0,5
4533,0,1,28,2,5,10.0,1,2.0,5
4534,1,1,19,0,3,1.0,2,2.0,5
4535,1,1,52,2,0,2.0,1,1.0,3
4536,1,0,29,0,1,1.0,2,3.0,5
4537,0,1,51,2,6,12.0,0,4.0,2
4538,1,0,27,2,5,1.0,2,5.0,5
4539,0,0,47,2,3,0.0,2,1.0,2
4540,1,1,61,0,3,1.0,2,1.0,1
4541,0,1,75,0,7,0.0,1,2.0,5
4542,1,0,19,0,5,1.0,2,1.0,5
4543,1,1,48,2,0,0.0,0,2.0,4
4544,1,1,42,0,6,8.0,2,1.0,5
4545,0,0,86,2,7,1.0,2,1.0,5
4546,1,0,33,2,3,9.0,2,4.0,2
4547,0,1,37,2,0,0.0,1,2.0,5
4548,1,1,49,0,4,3.0,1,5.0,6
4549,1,1,52,2,3,0.0,0,3.0,5
4550,1,0,26,2,5,1.0,2,1.0,4
4551,1,0,23,0,1,1.0,2,5.0,5
4552,1,0,35,0,1,1.0,2,3.0,2
4553,1,1,37,2,0,2.0,0,2.0,5
4554,1,1,43,2,3,7.0,2,2.0,5
4555,1,1,50,0,2,1.0,2,2.0,5
4556,0,0,50,0,2,1.0,2,1.0,5
4557,0,0,26,0,5,3.0,2,1.0,5
4558,0,0,20,0,5,8.0,2,3.0,0
4559,0,1,31,0,6,9.0,0,2.0,5
4560,0,0,31,2,5,9.0,2,3.0,1
4561,1,1,41,0,4,1.0,0,5.0,3
4562,0,0,22,1,5,8.0,2,5.0,3
4563,1,1,57,0,9,1.0,2,5.0,3
4564,0,1,69,0,7,0.0,2,1.0,2
4565,0,1,68,2,0,4.0,2,2.0,5
4566,0,0,30,0,5,8.0,2,4.0,3
4567,0,0,26,2,1,1.0,2,1.0,5
4568,1,1,79,1,7,1.0,2,1.0,5
4569,1,1,32,2,1,0.0,2,1.0,7
4570,0,0,36,2,0,1.0,2,1.0,5
4571,1,0,18,0,3,0.0,2,5.0,5
4572,1,0,30,2,5,8.0,2,4.0,6
4573,0,0,46,2,0,9.0,2,1.0,5
4574,1,1,33,2,9,0.0,2,2.0,2
4575,1,0,19,0,5,2.0,2,5.0,1
4576,1,0,33,2,3,0.0,2,4.0,5
4577,0,1,65,2,0,13.0,2,1.0,5
4578,1,1,26,2,0,6.0,0,2.0,5
4579,0,0,30,2,6,6.0,2,1.0,5
4580,0,0,33,2,3,1.0,2,4.0,5
4581,0,1,27,2,2,0.0,0,4.0,6
4582,1,1,77,0,7,1.0,2,2.0,3
4583,0,0,20,0,2,0.0,2,4.0,5
4584,0,0,27,2,6,6.0,2,7.0,5
4585,1,1,78,1,7,0.0,2,1.0,2
4586,0,1,51,2,1,1.0,0,4.0,5
4587,1,0,18,0,5,13.0,2,4.0,5
4588,0,1,63,2,0,5.0,2,1.0,2
4589,1,1,36,2,2,1.0,0,3.0,3
4590,1,1,43,2,4,1.0,1,4.0,5
4591,1,1,46,2,4,0.0,1,4.0,5
4592,1,0,51,2,0,0.0,2,3.0,5
4593,1,0,43,2,2,0.0,2,1.0,5
4594,0,1,43,2,0,0.0,0,2.0,5
4595,0,0,37,2,3,1.0,2,1.0,5
4596,0,1,63,0,0,0.0,0,5.0,5
4597,0,1,37,2,3,5.0,0,2.0,2
4598,1,1,53,0,0,8.0,0,3.0,5
4599,0,1,26,2,5,6.0,1,7.0,1
4600,1,1,41,2,3,0.0,0,4.0,5
4601,1,1,66,2,0,2.0,2,1.0,5
4602,0,1,37,0,2,0.0,0,5.0,1
4603,0,1,42,0,0,1.0,1,4.0,5
4604,0,0,38,2,0,1.0,2,2.0,5
4605,0,0,53,0,7,1.0,2,1.0,5
4606,1,0,33,0,4,5.0,2,2.0,5
4607,0,1,52,0,9,7.0,0,7.0,3
4608,1,1,33,0,4,0.0,1,4.0,5
4609,1,1,53,2,0,0.0,0,3.0,5
4610,1,1,50,2,1,0.0,0,8.0,5
4611,0,0,26,0,2,0.0,2,2.0,5
4612,0,1,53,2,4,0.0,1,4.0,5
4613,0,1,41,2,0,0.0,0,2.0,6
4614,1,1,48,2,4,0.0,1,3.0,1
4615,1,1,56,0,4,0.0,1,4.0,5
4616,0,0,66,2,0,0.0,2,1.0,5
4617,1,1,35,0,3,8.0,0,4.0,5
4618,1,1,50,0,3,0.0,2,2.0,5
4619,0,1,51,2,0,3.0,2,2.0,2
4620,0,0,30,0,5,8.0,2,3.0,3
4621,1,0,30,0,4,1.0,2,4.0,3
4622,0,0,50,2,0,9.0,2,1.0,5
4623,1,0,19,0,5,0.0,2,5.0,5
4624,0,0,22,0,1,0.0,2,2.0,3
4625,0,1,47,2,2,0.0,2,4.0,5
4626,1,0,32,0,1,12.0,2,4.0,5
4627,1,1,33,0,5,11.0,1,2.0,5
4628,0,0,25,2,5,0.0,2,2.0,3
4629,0,0,28,0,5,1.0,2,4.0,5
4630,1,0,32,0,6,0.0,2,2.0,3
4631,0,1,50,2,5,1.0,1,6.0,4
4632,0,1,37,2,2,0.0,0,3.0,5
4633,1,0,53,2,0,1.0,2,1.0,5
4634,0,1,49,2,0,1.0,2,2.0,2
4635,1,1,72,2,7,1.0,2,1.0,5
4636,1,1,60,2,4,0.0,1,3.0,5
4637,1,0,48,2,0,4.0,2,1.0,5
4638,0,0,32,0,5,1.0,2,4.0,5
4639,1,0,48,2,3,1.0,2,2.0,2
4640,0,0,33,2,3,0.0,2,1.0,6
4641,0,1,26,0,2,7.0,2,2.0,5
4642,0,1,38,2,0,1.0,0,4.0,2
4643,0,1,56,2,0,0.0,2,1.0,3
4644,0,0,41,2,3,1.0,2,1.0,5
4645,0,1,43,2,2,0.0,1,4.0,2
4646,0,1,51,2,0,0.0,0,2.0,1
4647,1,0,28,2,0,1.0,2,3.0,3
4648,1,0,20,0,5,1.0,2,2.0,5
4649,0,1,38,0,0,0.0,2,3.0,5
4650,0,1,28,0,2,1.0,0,2.0,3
4651,1,0,39,2,0,1.0,2,1.0,5
4652,1,1,89,2,8,1.0,1,2.0,5
4653,0,1,81,2,7,0.0,0,2.0,5
4654,1,0,33,2,3,1.0,2,4.0,1
4655,1,1,32,2,0,5.0,0,2.0,2
4656,1,2,79,0,7,0.0,2,1.0,2
4657,0,1,41,2,0,1.0,0,3.0,5
4658,1,1,43,2,0,9.0,0,2.0,1
4659,0,1,68,0,1,8.0,0,2.0,5
4660,0,1,58,2,0,7.0,2,2.0,5
4661,1,1,51,2,3,1.0,0,5.0,5
4662,1,1,47,2,0,0.0,2,2.0,5
4663,0,1,55,2,6,13.0,0,3.0,4
4664,0,0,39,2,0,9.0,2,1.0,5
4665,0,0,33,2,5,1.0,2,5.0,1
4666,0,1,62,2,0,9.0,2,1.0,5
4667,1,1,51,0,4,0.0,1,4.0,6
4668,1,0,29,2,3,8.0,2,3.0,5
4669,1,0,41,0,2,9.0,2,7.0,3
4670,1,0,42,2,5,9.0,2,1.0,2
4671,0,1,60,2,0,0.0,0,4.0,5
4672,1,0,25,2,3,9.0,2,1.0,1
4673,0,1,57,2,1,1.0,0,4.0,5
4674,0,1,40,2,2,8.0,0,4.0,3
4675,1,1,35,0,1,9.0,2,2.0,5
4676,0,1,31,2,2,1.0,2,2.0,5
4677,0,1,78,0,7,1.0,2,1.0,4
4678,0,0,41,2,0,9.0,2,1.0,5
4679,1,1,57,2,0,0.0,0,3.0,1
4680,0,1,41,2,8,9.0,2,3.0,5
4681,1,1,49,2,0,1.0,2,2.0,5
4682,1,0,40,0,2,1.0,2,2.0,5
4683,1,1,89,2,7,0.0,2,2.0,5
4684,0,1,38,0,3,3.0,0,3.0,5
4685,0,1,58,2,1,5.0,0,3.0,1
4686,0,1,46,2,0,0.0,0,2.0,0
4687,0,0,22,0,2,0.0,2,3.0,5
4688,1,1,39,2,3,6.0,0,2.0,5
4689,0,1,58,2,2,1.0,0,4.0,5
4690,0,1,38,2,0,8.0,0,2.0,5
4691,1,1,28,0,0,1.0,0,2.0,2
4692,0,1,35,2,0,7.0,1,4.0,6
4693,0,1,70,2,7,1.0,1,2.0,5
4694,1,1,30,0,4,4.0,1,4.0,2
4695,1,1,55,0,3,1.0,2,1.0,3
4696,0,1,57,2,0,0.0,2,1.0,5
4697,0,2,22,0,5,0.0,2,6.0,1
4698,1,1,63,2,3,0.0,0,4.0,5
4699,0,0,42,2,4,0.0,2,1.0,3
4700,1,1,27,2,5,4.0,1,3.0,5
4701,0,0,43,2,0,1.0,2,1.0,2
4702,1,1,69,0,4,0.0,1,4.0,2
4703,1,1,67,2,4,1.0,2,1.0,6
4704,1,1,72,2,8,0.0,2,1.0,5
4705,0,1,89,2,7,1.0,2,1.0,5
4706,1,1,26,2,4,0.0,2,3.0,5
4707,0,0,53,2,0,9.0,2,1.0,5
4708,1,1,49,2,0,1.0,0,4.0,5
4709,0,0,28,0,0,1.0,2,5.0,0
4710,1,1,38,0,0,8.0,1,5.0,5
4711,0,1,27,0,6,9.0,0,2.0,5
4712,1,0,18,0,5,5.0,2,4.0,1
4713,1,1,59,2,3,1.0,2,3.0,5
4714,1,0,22,0,5,1.0,2,3.0,0
4715,1,0,32,2,1,0.0,2,4.0,1
4716,0,1,35,2,0,0.0,2,2.0,5
4717,1,1,51,2,0,5.0,0,4.0,5
4718,0,0,22,0,5,8.0,2,6.0,5
4719,1,1,49,0,4,0.0,1,3.0,5
4720,0,1,42,2,0,0.0,2,1.0,3
4721,1,0,32,0,3,1.0,2,3.0,6
4722,1,0,55,0,7,0.0,2,1.0,0
4723,1,0,31,2,3,0.0,2,1.0,4
4724,0,1,36,2,1,7.0,0,2.0,5
4725,1,0,32,2,5,1.0,2,3.0,5
4726,1,0,18,0,5,0.0,2,4.0,3
4727,0,0,31,2,5,4.0,2,3.0,5
4728,1,1,53,2,0,0.0,1,7.0,3
4729,0,0,42,2,2,8.0,2,3.0,3
4730,1,0,75,0,7,0.0,2,2.0,5
4731,1,0,30,2,0,7.0,2,3.0,5
4732,1,1,67,0,7,0.0,2,1.0,5
4733,1,1,46,2,3,1.0,2,2.0,2
4734,1,1,51,2,2,1.0,2,2.0,5
4735,0,0,32,0,2,1.0,2,9.0,3
4736,0,2,53,0,0,9.0,2,2.0,5
4737,0,0,46,2,0,5.0,2,1.0,1
4738,0,0,45,2,0,3.0,2,1.0,5
4739,1,1,50,2,4,1.0,0,3.0,5
4740,0,1,36,0,2,1.0,2,3.0,3
4741,0,0,40,2,0,8.0,2,1.0,5
4742,0,1,40,2,0,0.0,2,2.0,5
4743,1,1,43,0,0,1.0,1,9.0,3
4744,1,0,19,0,5,8.0,2,5.0,3
4745,1,1,42,0,3,6.0,0,2.0,1
4746,1,0,29,2,5,1.0,2,1.0,1
4747,0,1,37,2,1,9.0,0,2.0,5
4748,0,0,38,0,0,14.0,2,1.0,5
4749,0,1,79,2,7,0.0,2,1.0,2
4750,1,0,25,0,3,2.0,2,7.0,5
4751,0,0,29,0,8,1.0,2,5.0,2
4752,0,0,33,2,6,1.0,2,1.0,2
4753,0,0,26,0,5,0.0,2,6.0,6
4754,1,0,26,0,1,1.0,2,4.0,5
4755,0,1,38,2,0,9.0,0,2.0,5
4756,1,1,63,2,0,1.0,0,1.0,5
4757,0,0,60,2,0,1.0,2,3.0,5
4758,0,0,33,0,2,0.0,2,7.0,3
4759,0,1,71,2,7,1.0,2,1.0,2
4760,1,1,45,2,0,0.0,2,2.0,5
4761,0,1,60,2,0,0.0,0,2.0,3
4762,0,1,31,2,0,0.0,0,2.0,3
4763,0,0,26,2,5,8.0,2,1.0,5
4764,0,1,42,2,2,1.0,2,1.0,5
4765,0,0,35,0,0,13.0,2,1.0,5
4766,0,0,20,0,5,1.0,2,3.0,5
4767,1,0,25,2,5,4.0,2,5.0,3
4768,0,0,23,0,3,0.0,2,2.0,1
4769,1,1,53,2,0,0.0,0,5.0,5
4770,0,0,49,2,1,0.0,2,2.0,5
4771,0,0,35,2,1,1.0,2,1.0,2
4772,1,1,60,2,4,5.0,1,3.0,5
4773,1,1,86,2,7,0.0,2,1.0,5
4774,0,2,31,0,5,0.0,2,4.0,5
4775,1,0,18,0,8,2.0,2,2.0,2
4776,1,1,38,2,1,0.0,1,4.0,6
4777,1,0,39,2,0,8.0,2,2.0,2
4778,0,0,45,0,8,1.0,2,1.0,5
4779,1,0,28,2,5,0.0,2,4.0,5
4780,1,1,65,2,7,0.0,1,2.0,5
4781,0,0,41,2,0,0.0,2,1.0,6
4782,1,1,48,0,3,1.0,0,3.0,5
4783,0,1,52,2,2,7.0,1,4.0,5
4784,0,2,43,2,2,1.0,2,1.0,5
4785,0,0,30,2,5,0.0,2,4.0,3
4786,0,1,77,0,7,1.0,2,1.0,5
4787,0,0,37,0,0,4.0,2,1.0,5
4788,0,0,65,2,7,0.0,2,5.0,5
4789,1,1,61,2,0,0.0,0,2.0,5
4790,0,0,32,0,5,2.0,2,5.0,0
4791,1,1,49,2,0,0.0,2,3.0,2
4792,0,0,31,0,5,0.0,2,5.0,1
4793,1,1,45,2,1,6.0,0,2.0,5
4794,1,1,82,2,7,0.0,1,2.0,5
4795,1,0,33,0,9,5.0,2,3.0,4
4796,1,1,39,2,3,9.0,1,3.0,5
4797,1,0,20,0,5,1.0,2,5.0,5
4798,0,1,85,2,7,0.0,2,5.0,5
4799,1,1,49,2,3,1.0,2,2.0,5
4800,1,1,37,2,0,0.0,1,4.0,5
4801,1,1,62,0,0,0.0,0,3.0,5
4802,0,0,23,0,8,2.0,2,6.0,2
4803,1,0,33,2,0,0.0,2,1.0,5
4804,1,1,53,2,0,0.0,2,3.0,5
4805,1,1,46,0,4,0.0,0,3.0,0
4806,1,1,28,0,2,6.0,0,2.0,3
4807,0,0,87,0,7,1.0,2,2.0,5
4808,0,1,45,2,0,3.0,0,2.0,5
4809,0,0,21,0,5,1.0,2,4.0,3
4810,0,0,51,2,0,0.0,2,1.0,2
4811,0,1,37,2,1,9.0,0,4.0,1
4812,1,2,67,2,4,0.0,1,3.0,5
4813,0,0,66,0,3,2.0,2,3.0,5
4814,1,1,42,2,3,1.0,2,2.0,5
4815,1,1,45,0,1,1.0,0,3.0,5
4816,1,0,32,2,5,0.0,2,4.0,5
4817,1,0,47,2,1,1.0,2,1.0,5
4818,0,1,38,2,2,8.0,2,3.0,5
4819,1,1,50,0,4,0.0,1,4.0,5
4820,0,1,51,2,3,7.0,0,2.0,5
4821,1,1,32,0,3,1.0,0,2.0,5
4822,1,1,53,2,3,1.0,1,1.0,5
4823,0,1,45,2,0,9.0,2,1.0,6
4824,0,0,32,0,5,0.0,2,4.0,5
4825,1,0,22,0,9,2.0,2,2.0,2
4826,1,0,59,2,3,1.0,2,1.0,5
4827,0,0,21,0,5,0.0,2,4.0,0
4828,1,1,62,2,0,1.0,0,3.0,2
4829,1,1,67,2,7,0.0,2,2.0,5
4830,0,0,73,2,0,0.0,2,1.0,5
4831,1,1,85,0,7,0.0,2,1.0,3
4832,0,1,27,0,0,0.0,2,2.0,5
4833,1,1,41,2,2,9.0,0,2.0,1
4834,1,1,46,2,1,0.0,2,3.0,2
4835,1,1,41,2,0,0.0,0,3.0,2
4836,0,1,38,2,0,7.0,0,3.0,3
4837,0,0,43,2,0,9.0,2,2.0,5
4838,0,1,48,2,0,1.0,1,4.0,5
4839,0,1,88,2,7,0.0,1,3.0,5
4840,1,1,66,0,3,1.0,1,2.0,5
4841,0,1,73,0,7,1.0,2,2.0,5
4842,1,1,49,2,0,9.0,0,2.0,5
4843,0,1,39,0,1,0.0,0,4.0,3
4844,1,1,52,2,0,4.0,0,2.0,5
4845,1,0,30,2,0,8.0,2,1.0,5
4846,1,1,61,2,0,3.0,0,2.0,5
4847,1,0,33,2,5,0.0,2,7.0,3
4848,1,1,68,2,0,0.0,2,1.0,5
4849,0,1,48,2,0,1.0,0,2.0,5
4850,1,1,39,2,4,0.0,1,3.0,1
4851,0,1,36,0,3,1.0,0,2.0,3
4852,1,1,76,2,7,1.0,1,2.0,5
4853,1,1,69,0,0,2.0,2,2.0,5
4854,1,1,79,0,3,0.0,2,1.0,5
4855,0,1,39,2,5,9.0,1,3.0,5
4856,1,0,32,0,1,0.0,2,6.0,3
4857,1,1,56,2,4,0.0,1,9.0,5
4858,1,0,23,0,1,0.0,2,5.0,5
4859,1,1,71,0,7,1.0,2,2.0,3
4860,1,1,48,2,0,0.0,0,3.0,5
4861,0,1,37,0,0,1.0,2,3.0,5
4862,0,1,66,0,7,0.0,2,1.0,5
4863,0,0,25,2,2,0.0,2,7.0,3
4864,1,0,26,2,5,0.0,2,4.0,5
4865,1,0,23,0,5,6.0,2,3.0,5
4866,0,1,32,0,1,0.0,1,6.0,3
4867,0,1,84,2,7,2.0,2,1.0,5
4868,1,1,57,0,3,0.0,2,1.0,5
4869,1,1,39,2,3,4.0,0,4.0,5
4870,1,1,71,2,7,1.0,2,2.0,5
4871,1,1,48,2,0,1.0,2,3.0,2
4872,0,1,39,2,0,7.0,0,3.0,5
4873,0,1,60,2,2,1.0,1,4.0,2
4874,0,0,43,2,6,14.0,2,1.0,5
4875,1,1,46,0,3,1.0,1,3.0,5
4876,0,1,55,2,0,6.0,2,1.0,5
4877,0,1,62,2,3,1.0,2,1.0,5
4878,1,0,57,2,1,0.0,2,1.0,2
4879,1,1,33,0,0,0.0,2,4.0,5
4880,1,1,60,2,3,7.0,0,4.0,1
4881,0,1,58,2,0,6.0,2,1.0,5
4882,1,1,52,0,3,0.0,0,4.0,4
4883,0,1,30,0,6,9.0,2,3.0,2
4884,1,1,52,2,3,1.0,0,3.0,3
4885,1,1,31,2,0,0.0,0,2.0,5
4886,0,1,67,2,3,1.0,2,1.0,5
4887,1,1,62,2,0,2.0,0,4.0,5
4888,1,1,38,2,5,1.0,1,4.0,2
4889,1,1,60,2,0,3.0,1,3.0,5
4890,1,1,47,2,0,1.0,0,6.0,1
4891,1,0,53,2,0,3.0,2,1.0,5
4892,1,1,71,0,7,0.0,2,1.0,5
4893,1,1,45,0,4,10.0,1,3.0,5
4894,0,0,37,0,6,0.0,2,2.0,0
4895,1,1,58,2,0,7.0,2,1.0,2
4896,1,1,38,2,0,1.0,0,3.0,5
4897,0,0,28,2,6,0.0,2,1.0,5
4898,0,1,56,2,0,0.0,1,4.0,5
4899,1,1,50,2,9,1.0,0,4.0,6
4900,1,1,56,2,4,0.0,1,2.0,5
4901,1,0,28,2,0,0.0,2,1.0,5
4902,1,0,70,0,3,0.0,2,1.0,5
4903,0,1,52,0,2,1.0,1,2.0,5
4904,1,1,48,0,3,5.0,0,2.0,1
4905,1,1,62,2,0,1.0,2,1.0,5
4906,0,0,43,2,5,0.0,2,6.0,2
4907,0,0,22,0,1,0.0,2,4.0,5
4908,1,1,32,2,1,0.0,2,3.0,5
4909,0,1,43,2,5,9.0,2,2.0,5
4910,1,1,35,0,1,5.0,2,4.0,3
4911,0,1,68,0,7,0.0,2,1.0,3
4912,0,1,36,2,3,0.0,0,3.0,2
4913,0,1,36,2,0,0.0,0,3.0,1
4914,1,1,47,2,0,0.0,0,4.0,5
4915,1,1,37,2,0,9.0,1,2.0,5
4916,0,1,40,2,0,2.0,2,1.0,5
4917,0,1,40,2,6,2.0,0,2.0,2
4918,1,0,26,0,3,1.0,2,2.0,5
4919,0,1,56,2,8,0.0,0,2.0,5
4920,1,1,35,2,0,1.0,1,2.0,5
4921,1,1,56,0,3,1.0,0,3.0,5
4922,1,1,47,2,5,1.0,2,2.0,3
4923,1,1,88,2,7,0.0,1,2.0,3
4924,0,0,31,0,5,1.0,2,5.0,5
4925,1,1,50,2,3,0.0,0,2.0,2
4926,1,1,43,0,3,0.0,0,3.0,2
4927,1,1,47,0,2,0.0,2,1.0,5
4928,1,0,18,0,5,1.0,2,3.0,3
4929,1,1,88,2,7,1.0,2,1.0,5
4930,0,1,45,2,0,3.0,2,3.0,5
4931,0,0,28,0,2,0.0,2,1.0,3
4932,1,1,57,2,0,0.0,2,1.0,5
4933,1,1,46,2,0,0.0,0,4.0,6
4934,1,1,85,2,4,0.0,1,2.0,5
4935,0,0,35,0,3,0.0,2,1.0,5
4936,0,0,40,0,2,0.0,2,3.0,2
4937,1,1,38,2,0,6.0,2,1.0,6
4938,0,0,18,0,5,6.0,2,3.0,5
4939,1,0,31,2,1,8.0,2,1.0,5
4940,0,1,48,2,0,4.0,0,3.0,5
4941,0,1,58,2,2,0.0,0,1.0,5
4942,1,0,31,0,1,0.0,2,2.0,3
4943,1,1,46,0,3,1.0,0,4.0,2
4944,0,0,31,0,2,0.0,2,2.0,5
4945,1,0,31,2,5,3.0,2,4.0,0
4946,0,0,32,2,6,5.0,2,1.0,5
4947,0,0,81,2,7,1.0,2,1.0,2
4948,1,1,66,2,7,1.0,1,2.0,5
4949,0,0,22,0,1,3.0,2,2.0,3
4950,1,1,51,2,3,0.0,2,2.0,5
4951,1,0,22,0,5,0.0,2,1.0,5
4952,0,0,33,2,2,0.0,2,6.0,5
4953,0,0,29,2,2,10.0,2,1.0,5
4954,0,1,41,2,0,7.0,1,2.0,5
4955,0,0,48,2,7,4.0,2,1.0,5
4956,1,1,78,0,4,0.0,1,2.0,5
4957,1,1,46,2,0,0.0,0,2.0,5
4958,1,1,53,2,3,4.0,2,2.0,1
4959,1,1,56,1,0,2.0,0,3.0,3
4960,1,1,47,2,0,2.0,2,1.0,5
4961,0,1,40,0,6,6.0,2,1.0,5
4962,1,0,27,0,0,8.0,2,4.0,5
4963,1,0,18,0,5,2.0,2,1.0,1
4964,1,1,41,2,9,1.0,0,4.0,5
4965,0,1,31,0,2,1.0,1,4.0,3
4966,0,0,40,2,0,0.0,2,1.0,1
4967,1,1,47,2,0,1.0,2,2.0,5
4968,0,0,43,0,2,0.0,2,1.0,5
4969,1,1,81,2,3,1.0,2,1.0,5
4970,1,1,62,2,4,1.0,1,4.0,5
4971,1,1,51,2,0,0.0,0,2.0,5
4972,1,0,20,0,5,0.0,2,5.0,5
4973,1,0,42,2,1,9.0,2,1.0,5
4974,0,0,33,0,1,0.0,2,4.0,5
4975,1,1,36,2,5,8.0,1,2.0,5
4976,1,1,55,2,4,2.0,1,3.0,5
4977,1,1,59,0,3,1.0,2,2.0,5
4978,0,0,39,2,0,1.0,2,3.0,5
4979,0,0,39,2,2,0.0,2,4.0,5
4980,1,1,53,0,4,0.0,1,4.0,5
4981,0,0,32,0,6,1.0,2,1.0,5
4982,1,1,35,2,5,5.0,1,4.0,5
4983,1,1,40,2,0,0.0,0,4.0,5
4984,1,1,60,2,3,1.0,2,3.0,5
4985,0,0,37,2,0,9.0,2,4.0,5
4986,1,2,52,2,0,0.0,2,4.0,3
4987,0,1,35,2,2,1.0,0,2.0,5
4988,0,1,28,2,0,8.0,2,4.0,5
4989,1,1,85,0,4,1.0,1,2.0,5
4990,1,0,29,2,0,0.0,2,2.0,5
4991,1,1,78,2,7,0.0,2,2.0,5
4992,0,1,51,2,0,6.0,1,2.0,3
4993,0,0,33,0,5,0.0,2,5.0,0
4994,1,1,29,2,5,0.0,2,2.0,5
4995,1,1,73,2,4,0.0,1,2.0,5
4996,0,0,43,2,6,9.0,2,1.0,5
4997,0,0,33,0,3,8.0,2,5.0,3
4998,1,1,56,2,4,0.0,1,1.0,5
4999,0,1,65,0,2,1.0,0,3.0,5
5000,0,1,41,2,0,11.0,0,2.0,5
5001,1,1,58,2,0,1.0,0,2.0,5
5002,0,0,36,2,2,9.0,2,5.0,5
5003,1,0,36,2,0,9.0,2,1.0,5
5004,1,0,23,0,1,4.0,2,3.0,5
5005,0,1,68,0,0,6.0,0,3.0,5
5006,0,1,27,2,2,4.0,2,2.0,2
5007,0,1,42,0,8,0.0,0,2.0,5
5008,1,1,29,0,1,0.0,2,2.0,3
5009,0,0,31,2,1,1.0,2,3.0,5
5010,0,0,45,2,6,11.0,2,1.0,5
5011,1,1,50,2,1,0.0,2,3.0,5
5012,0,0,55,2,0,0.0,2,1.0,5
5013,0,0,43,2,2,8.0,2,2.0,3
5014,1,0,30,2,5,1.0,2,1.0,5
5015,1,0,32,0,1,5.0,2,1.0,6
5016,0,0,27,2,0,9.0,2,5.0,5
5017,1,1,51,0,4,0.0,1,4.0,5
5018,1,0,31,0,3,1.0,2,4.0,1
5019,1,1,31,0,4,1.0,1,3.0,5
5020,0,0,36,2,0,9.0,2,2.0,5
5021,1,1,70,2,3,0.0,2,1.0,5
5022,1,1,37,1,9,2.0,1,5.0,5
5023,0,1,52,2,2,0.0,2,3.0,2
5024,0,0,28,2,5,9.0,2,3.0,5
5025,1,1,42,2,3,9.0,2,5.0,5
5026,1,0,29,0,1,0.0,2,3.0,2
5027,0,1,61,2,0,0.0,0,4.0,5
5028,0,1,38,1,2,5.0,2,2.0,1
5029,0,0,30,2,5,6.0,2,1.0,2
5030,1,1,39,2,4,3.0,1,3.0,5
5031,0,1,74,0,7,0.0,1,2.0,5
5032,0,1,47,2,3,3.0,0,2.0,5
5033,1,0,38,2,0,9.0,2,1.0,5
5034,0,0,40,2,5,1.0,2,1.0,1
5035,1,1,48,2,4,0.0,2,2.0,5
5036,1,0,38,2,9,3.0,2,2.0,1
5037,1,0,63,2,1,1.0,2,1.0,5
5038,1,1,58,0,0,0.0,1,3.0,5
5039,0,1,51,2,2,1.0,1,3.0,5
5040,0,1,38,2,0,6.0,2,2.0,2
5041,0,0,26,0,3,6.0,2,8.0,3
5042,1,1,51,2,3,3.0,2,3.0,5
5043,0,1,56,0,0,0.0,0,3.0,5
5044,0,0,25,2,1,0.0,2,1.0,3
5045,1,0,43,0,0,6.0,2,2.0,5
5046,1,1,73,2,0,1.0,2,2.0,5
5047,0,1,53,0,2,0.0,0,2.0,5
5048,0,1,45,2,0,3.0,1,4.0,1
5049,1,1,57,2,3,0.0,2,1.0,5
5050,0,0,35,2,1,1.0,2,4.0,1
5051,1,1,40,2,4,0.0,1,4.0,5
